SeniorCitizen,tenure,MonthlyCharges,TotalCharges,IsNewCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighMonthlyCharges,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,CustomerValue,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,AvgMonthlySpend,Churn
0,72,103.4,7372.65,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,1,False,False,True,7444.8,False,False,True,100.99520547945205,1
0,72,100.55,7325.1,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,1,False,False,True,7239.599999999999,False,False,True,100.34383561643835,0
0,36,95.4,3474.2,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3434.4,False,True,False,93.89729729729729,0
0,5,75.15,392.65,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,False,False,False,375.75,False,False,False,65.44166666666666,0
0,13,84.45,1058.6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,True,False,False,1097.8500000000001,True,False,False,75.61428571428571,1
1,44,89.15,3990.75,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,1,False,True,False,3922.6000000000004,False,True,False,88.68333333333334,0
1,70,107.9,7475.85,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1,False,False,True,7553.0,False,False,True,105.29366197183099,0
0,44,19.5,835.5,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,False,True,False,858.0,False,True,False,18.566666666666666,0
1,32,85.95,2628.6,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,True,False,2750.4,False,True,False,79.65454545454546,1
0,69,24.95,1718.35,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,False,False,True,1721.55,False,False,True,24.54785714285714,0
1,16,59.4,1023.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,True,False,False,950.4,True,False,False,60.22941176470588,1
1,68,19.5,1193.55,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,False,False,True,1326.0,False,False,True,17.297826086956523,0
0,16,69.95,1205.5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,True,False,False,1119.2,True,False,False,70.91176470588235,0
0,68,82.85,5776.45,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1,False,False,True,5633.799999999999,False,False,True,83.71666666666667,0
0,4,19.0,78.9,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,76.0,False,False,False,15.780000000000001,0
0,26,38.85,1025.15,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,True,False,1010.1,False,True,False,37.96851851851852,0
0,29,30.6,856.35,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,True,False,887.4000000000001,False,True,False,28.545,1
0,5,20.35,122.0,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,False,False,False,101.75,False,False,False,20.333333333333332,0
0,70,95.0,6602.9,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,1,False,False,True,6650.0,False,False,True,92.99859154929577,0
0,24,74.4,1712.9,0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,1,True,False,False,1785.6000000000001,True,False,False,68.516,0
1,72,78.45,5682.25,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,1,False,False,True,5648.400000000001,False,False,True,77.83904109589041,0
0,1,74.3,74.3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,False,False,False,74.3,False,False,False,37.15,0
0,70,51.05,3635.15,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,0,False,False,True,3573.5,False,False,True,51.19929577464789,0
0,36,19.2,702.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,False,True,False,691.1999999999999,False,True,False,18.997297297297298,0
1,38,99.55,3734.25,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3782.9,False,True,False,95.75,1
0,17,70.0,1144.5,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,True,False,False,1190.0,True,False,False,63.583333333333336,1
0,41,109.1,4454.25,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1,False,True,False,4473.099999999999,False,True,False,106.05357142857143,0
0,1,45.3,45.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,45.3,False,False,False,22.65,1
0,2,29.85,75.6,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,59.7,False,False,False,25.2,1
0,14,76.45,1117.55,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,1070.3,True,False,False,74.50333333333333,0
1,2,95.1,180.25,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,1,False,False,False,190.2,False,False,False,60.083333333333336,1
0,1,19.8,19.8,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,19.8,False,False,False,9.9,1
0,13,72.8,930.05,0,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,1,True,False,False,946.4,True,False,False,66.43214285714285,0
0,6,18.95,110.15,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,113.69999999999999,False,False,False,15.735714285714286,0
0,4,76.65,333.6,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,False,306.6,False,False,False,66.72,1
0,5,99.15,465.05,1,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1,False,False,False,495.75,False,False,False,77.50833333333334,1
0,15,101.75,1669.4,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,True,False,False,1526.25,True,False,False,104.3375,0
0,47,75.45,3545.1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,3546.15,False,True,False,73.85625,0
0,8,64.1,504.05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0,False,False,False,512.8,False,False,False,56.00555555555556,0
0,17,25.65,440.2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,True,False,False,436.04999999999995,True,False,False,24.455555555555556,0
0,15,75.1,1151.55,0,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,1126.5,True,False,False,71.971875,0
0,26,95.85,2475.35,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,1,False,True,False,2492.1,False,True,False,91.67962962962963,0
0,23,54.4,1249.25,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,True,False,False,1251.2,True,False,False,52.052083333333336,0
1,4,72.75,317.75,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,291.0,False,False,False,63.55,0
0,29,19.85,535.05,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,True,False,575.6500000000001,False,True,False,17.834999999999997,0
0,25,19.05,461.3,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,True,False,476.25,False,True,False,17.742307692307694,0
0,9,44.95,431.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,404.55,False,False,False,43.1,1
0,18,49.55,878.35,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,True,False,False,891.9,True,False,False,46.22894736842105,1
1,3,94.85,335.75,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,False,284.54999999999995,False,False,False,83.9375,0
0,69,46.25,3121.4,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,False,False,True,3191.25,False,False,True,44.59142857142857,0
0,14,19.35,324.8,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,True,False,False,270.90000000000003,True,False,False,21.653333333333332,0
0,19,69.6,1394.55,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,True,False,False,1322.3999999999999,True,False,False,69.72749999999999,0
1,39,90.7,3413.25,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,False,True,False,3537.3,False,True,False,85.33125,0
0,31,101.4,3143.65,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3143.4,False,True,False,98.2390625,0
